,content,label
1235,"오늘날의 현실들을 정확히 보여주는 영화.여러분들의 삶은 진짜인가요?교육에 의해, 미디어에 의해 길들여진 거짓된 삶은 아닐까요?아름답고 평화로운 일상을 그저 과시하면서 살고있진 않나요?당신이 하는 일은 정말로 하고 싶었던 일일까요?스스로 결정한 일일까요?여러분들의 삶은 진짜일까요?",1
1790,김강우 드라마 해운대연인들 마지막회까지 본방사수해서 봤는데 나름 저한테 못보신분들 로 다시보세요 김강우 캐릭터 귀여운 캐릭터 ㅎ[나 이런감정처음이야] 명대사 김강우대사,1
2229,너무 웃겨요 짜 ㅋㅋㅋ 볼때마다 너무 웃어서 안면이 마비될정도로 ㅋㅋ,0
3099,"잭 눈빛이 너무 진실돼서 잊혀지기가 않음 사랑하는 아 위해서 전부를 주고 그렇게 빛나게 된 앨리를 흐뭇하게 바라만 보다가 자신이 민폐인 것 같아 사라지는게 너무 슬 두 번 보는거 강추 두 번째 보면 잭 인생이 얼마나 비극이었는지, 또 그만큼 앨리를 사랑하면서 얼마나 행복해했는지 보임 오에스티도 완벽",1
2678,너무 짧았던 러닝타임. 86분으로 다 하지못한 악사들의 얘기가 궁금해졌다.,1
2162,스토리 없다. 별거 근데 완벽하다.,0
391,명작이죠~ 대단한작품,0
2675,리버 피닉스가 죽기 전에는 이렇게 발랄하던 키아누가......,1
1125,대 영화는 잼 있는데 ocn앵간히 틀어라 16번 봤다 대사 외우겠다,0
1475,마지막 장면 보고 몇분 동안 경악햇다,1
2282,"영원히 기억하고 싶은 영화에요.느낀 점이 많지만..사랑에 대해서만 조금 끄적이자면..사랑한다면 자살은 아닌거같아요. 아니길 삶이 힘들어도ㅡ사랑하는 이들이, 찰리, 앨리, 형...모두 잭이 죽으면 슬퍼할거니까.정말 사랑한다면, 사랑하는 이들에게, 한 톨의 슬픔도 주고싶지 않을테니까요. 그렇다고 잭이, 사랑하지 않았다는게 아니에요. 그래서 더 안타깝습니다...지금 나의 불안과 걱정이, 상대에게 짐이 될까봐ㅡ라고 생각이 들 수 있지만, 그 불안과 걱정이 더 커져서, 나 자신을 짓누르게 또한 사랑하는 아픔과 슬픔이 되는 거니까. 뜻하지 않게 우리 인생에 비가 오거나 내려도, 그 불안을사랑하는 상대와 무조건 나누는게, 진짜 사랑이라고 생각해요. 영화 강추합니다.",1
1128,그냥 사랑하게해주세요 가슴이 넘 아프네요,1
87,"벌써 몇번째 보는건지,, 볼때마다 느껴지는게 달라서 참 좋다. 처음은 그들의 몸매와 대사에 놀랬고 다음에는 사랑에 빠지는 그들의 표정이 보였고 또 다음에는 이별에 과정이 보였고..,상우의 모습이 보였고.... 오늘은 은수의 모습이 보였다. . . 이영애의 깡이 부럽다.. 마지막 어떤 마음으로 연락했을지 궁금하다..",1
2723,4000원! 네이버에서 다운 받아서 봤음. 재밌음. ㅋㅋ,0
271,광해군 깃 왕의얼굴 기대만큼 재밌네요 24부 마지막까지 본방사수하며 응원하겠습니다.,0
2874,혼자 보긴 너무 아깝다. 2004년 올해의 영화.,0
650,게이도 평범한사람이다. 이드라마를통해서깨닭게되서다행...,0
5,전력삼국지 몇번다시보다가 다시 영화봤는데 이해가 빠르네요 관우랑 안량이랑 일기토할때 무력이 관우 98 안량 95인데 한방에 ㅋㅋㅋ 더구나 왕식은 무력 80도안되는데 ㅋㅋㅋ 암튼 게임으로해석해서 웃기긴해도 마지막장면 인상깊네요 땡중왈 죽어서도 대공에게.,1
2769,웅앙아아ㅏㅇ ♥조으다,0
1256,이영화를 본것만으로도 선택 받은 거임,0
222,잔잔하게흐르지만 묵직한 울림..할머니의 무한한 사랑속에 성장해가는 상우의 이야기. 참 따듯한 영화이다.마지막 상우의 미안해.에서 울음참느라 힘들었다..,1
210,장재인씨의 허탈한탈락이아쉬웟어요제점수는요별4개반,1
3067,한국공포영화의 최고봉!! 여자의 곡하는소리는 전세계모든 귀신들도 덜덜 떨며도망갈것같다. 혀를 길게 내뺀 시어머니의 몰골은 가히 충격적이다.,1
2670,난 이거 시즌1떄안보다가 어쩌다가 티비에하길래 걍빠져버림 ;; 한명한명 특징이 살아있어서 개인적으로 재밌습니다,0
2124,"어바웃타임, 비긴어게인, 라라랜드 정말 특히 비교적 최근에 본 라라랜드를 정말 너무 감명깊게 인생영화로 스타이즈본 쩐다고 라라랜드보다 낫다고해서 기대를 해서 그런가 앨리가 되기전까지 나는 전개가 너무 지루하고 그 왜 호평을 받는지 모르겠다. 그냥 지루하고 노래도 그닥 좋은지 약물중독걸린 잭이 자살하는 결말로 간게 너무 영화같지않게 무식하다고 할까...차라리 팝스타식 댄스 대중가요 노래 부르는 앨리와 예전에 홀로 좋아하던 노래 부르는 앨리를 비교하면서 너답지 갈등하다가 나중에 댄스 대중가요 버리고 하고싶은 노래를 하게되고 잭과 앨리, 잭과 형의 인물간의 감정에 좀 더 초점을 맞췄으면 어땠을까 생각이 든다. 나는 개인적으로 진짜 쏘쏘였다...",1
309,7년이 지나도 계속계속 보고 싶은영화!!!!,0
1243,아버지가 남긴 편지가 가장 가슴에 남습니다. 아들보다 더 샤오샤오를 아꼈던 정. 언제라도 말씀에 목이 메입니다.,1
2459,아~~ 또 보고싶다. 모두 연기를 정말 잘해. ㅠㅠ,0
631,무슨 생각으로 적 기지 한가운데 헬기를 끌고 감? 어이없네,1
371,처음에는 얼마나 슬프겠어 했는데 보고나니 정말 슬프네요 ㅠㅠㅠㅠ 주인공인 귀도처럼 죽을것같이 아들과 부인을 위해 찾고 죽기 직전에도 아들을 위해 웃길려는 장면까지 .. 그후 아들의 시야에서 사라진후 죽음이 두려워 고개를 푹 숙이고 가는장면을 보니 더 슬퍼지네요 ㅠㅠㅠ 역시 가족은 위대한것같고 유대인 학살과 차별은 다시는 일어나지않았으면 좋겠습니다 ㅠㅠㅠ,1
1790,"고어물론 최고다...기발한연출력,,,맘에들었음~~~",0
933,와 대사 하나하나 잘새겨들었습니다.,0
1722,"널봐, 아름다운 괴물을",1
2979,뒤늦게 봤는데 재미있네요. 용의자 2는 안만드세요. 아이 인신매매 당한거 찾으러간다음 시리즈가 궁금해요.,1
864,놀란을 알기 위해 본 영화,0
2485,캐미가 재밋는 드라마이다~!!!박유천과 한지민의 다시봐도 돋보이는~!!!,0
2150,자 한 5번 본것 같은데 볼때마다 재미있고 안타깝고 또 보고싶다 그는 자기 목숨을 버리고 지켰다 자기여자와 그들만의 의리를 결국엔 부질없었지만,1
501,더욱 슬픈,0
506,마지막 북한군의 오열로 10점준다,1
1067,호킹 능욕이래ㅋㅋㅋㅋㅋㅋㅋ,0
533,단순한 스토리지만 진지함이 엿보여 좋다,0
1669,주말마다 재미 챙겨보는 꼭,0
1287,어린 외계인역 하신분 귀엽네요..ㅎ,0
381,아이가 죽을때 너무슬펏고 다시만나서 다행이다,1
2245,아..다시보고싶네요ㅜㅜ리메이크안되나요?제인생최고의드라마!그대와함께!,0
256,남자지만 그리고 잃었을때의 엄마의 감정이 이해가 간다 딸을 가수는 노래만 부르자,1
2860,"다들 재미있다고 하기도 하고 무엇보다 엠마스톤이 나온다고 하길래 기대하면서 보러 갔습니다. 그런데 처음 영화시작할때부터 끝날 때까지 '음?이게 뭐지?'라는 생각이 들었어요. 배우들의 연기나 연출, 그리고 음악도 크루엘라에 맞는 ost였다고 생각은 합니다. 그런데 이 영화가 금 예매율 1위인 이유는 그냥 다른 영화는 볼게 없어서가 아닐까라는 생각이 들더라구요. 개인적으로 크루엘라의 두 친구인 제스퍼와 호레이스가 중간에 크루엘라를 한번이라도 배신했다거나 크루엘라의 친엄마가 바로네스가 아니었다면 어땠을까라는 생각도 들었구요. 두 남자배우가 너무 크루엘라한테 복종하고 도와주는 모습을 보니 네..딱히 모르겠더라구요. 그리고 바로네스가 친엄마임을 알고 갑자기 훅훅 진행되는 스토리도 그닥 흥미롭진 않았구요. 영화상에서 크게 문제는 없었던 듯 한데 보면서 지루하단 느낌이 들었으면 그건 제대로 만든 영화가 아닌거 같아요. 물론 사람마다 개인차이는 있지만요! 저는 다른분들이 칭찬하는 부분을 이해하기가 힘드네요..ㅠㅠ그래서 저는 딱히 추천할만한 영화는 아니라는 생각이 듭니다",1
1945,영화는 좋은데 감사용은 패전처리투수가 아냐. 감사용이 전문 패전처리 투수면 절대 15패가 나올 수가 없어. 패는 이기고 있거나 무승부에서 등판해서 본인이 상대팀한테 얻어맞아서 져야 올라가는거야. 진짜 패전처리는 방어율이 높을뿐 패는 별로 없어.,0
174,님은 언제 다시 오시려나!! 한숨이 푹푹 묻어난다...,1
749,"선택받은 아이들과 함께 자란 나이 인지라 많이 컸다는 이야기를 들었을때 저한테 하는말 같아 너무 가슴이 벅차고 눈물이 났습니다.. 우리 모두 그 시대에 선택받은 아이들이였고, 디지몬과 계속 함께 할것입니다ㅠㅠ 그니까 아구몬, 가부몬 돌려놔요ㅠㅠ 엉엉엉ㅠㅠ",1
2381,"깡패, 연애라는 소재에 지루함을 느낀내게 '천재'라는 소재를 잡은 영화는 신선했다, 뿐만아니라 그 소재에 탄탄한 스토리, 디테일한 연출, 그에 걸맞게 나온 몰입도가 최고였다.",1
2013,사람들의 욕심때문에 바다를 잃은 주민들의 허탈한 심정을 같이 나눌수 있었습니다.,1
2358,꿀잼ㅋ.ㅋ짱이네여 장쯔이,0
312,마지막에 그 남작부인이 크루엘라의 친엄마였다는게 충격적이였다..꼭 한번은 볼만한 영화다.,1
2741,정말 슬프다ㅠㅠ 우리집 강아지한테 잘해야겠어 ㅠㅜ,0
2457,"바람피운 아버지 동성애자 아들 미화되는걸보고 황당, 애들보고 가치관 잘못될까 아 걱정",1
955,제목이 무슨뜻인가 했더니 오만과 편견~ 너무 재미있게 본 영,0
2724,맨션전기나가고깨금이집에서독미랑오진락이창가에서얘기하는거단드라마라면깨금이가못듣고그냥자서서로오해하고그럴껀데이드라마는그런다른드라마에서보는뻔히보이는오해착각이없어서너무좋아요,1
33,박력넘치는 스턴트 액션 평작이다!,0
1886,와 이편부터조각들이이어지네,0
2431,없는데도 별로 액션신이 심장을 쫄깃하게 만들어준 웰메이드 범죄물! 류승범 황정민의 연기를 보는것만으로도 즐거운데 잘만들어진 영화라 기쁨 두배!,0
827,따른건 기억안나도 마지막 엔딩씬만 기억난다초등학생이였는데 그 장면만 멍하게 보던,1
2936,난 이런 악역없는 영화가 좋더라..,0
1587,러닝타임 내내 잿빛의 어두운 얼굴을 가졌던 자인이 마지막 미소를 보며 원래는 정말 이쁜 아이임을 느꼈다. 세상이 미소를 앗았갔을 것이다. 정말 충격적인 자인의 미소. 명작이다.,1
1909,휴먼드라마 진정한 전쟁속의,0
232,신은경씨 넘 멋져영..대박^^^,0
1345,쿠퍼가 가족들 떠날때. 우주에서 영 받아볼 때. 마지막에 늙어버린 딸 만날때.. 눈물 펑펑. 내 인생 최고영화.,1
2561,마지막에 미란이가 코난 손 잡을 때 눈물나 ㅠㅠ,1
330,석연찮은 부분도 조금 있지만 보고나면 확실히 기분이 좋아지는 영화.. 뭔가 정화되는 느낌..휴그랜트가 맡는 캐릭터는 항상 무언가 정화시켜 주는 느낌,0
3071,언제봐도 행복한영화..,0
568,누나가 죽었는데 주인공 머릿속에서 멀쩡한 사람처럼 살아있는 것이 너무 큰 몰입 방해 요소였다. 죽은 사람이 이렇게 멀쩡하게 대화도 하고 주위인물 아무도 주인공이 허공에 대고 대화하는 걸 이상하게 여기지 않는 성 충돌이라 생각된다. 신파나 약간의 성 부족은 다 넘어갈 수 있지만 괜히 큰 부상을 입은것으로 해도 될 누나의 상황을 굳이 사망을 시킬필요가 있었나 싶은 생각이 상 내내 들었다.죽은 누나와 멀쩡히 대화하는 주인공이 정신병걸린것이 아닌가 의심해야되는 개연성부족한 설정을 제외한면 그럭저럭 볼만했다.,1
1713,"지금보면 오그라드는 장면이 많긴한데, 옛날 당시에 봤을때는 꽤 잼나게 봤던 기억이 난다. 마지막이 너무 슬프다.",1
2952,"난 과연 정상인걸까, 구속과 자유 자유와 구속에 대해 다시 한번 생각을 해 처음 만나는 자유. interrupted",0
1616,영화를 보면서 내가 저상황 즉 섹스중독자라면 어찌했을까나...남자라면 알것이다...마이크 페스벤더의 영화에서의 연기는 연기가 아니다...실제이다..,1
570,그냥 볼만한 영화. 난 1점아니면,0
2668,애초에 천재설정 영화에서 감독의허황이라고 비판하는 사람들이 더 이해안감;;,0
2903,나름 재밌었음,0
2102,정말최고였어요~ 콘서트의 생생한 현장감이 잘 전달됐습니다~,0
160,평점을 진짜 없다 ㅋㅋ 감독이 안줄수가 싸이코패스인듯,0
618,와... 12년간 이어져온 인피니티 사가의 끝을 맺는 멋진 영화다... 솔직히 아이언맨 죽는거 보고 안우는사람 없을거임,1
175,님은 언제 다시 오시려나!! 한숨이 푹푹 묻어난다...,1
1353,최고 신하균 정말 멋진 연기... 왕자... 죽인다 정말..,0
2046,ㅋㅋㅋㅋㅋ마지막에쩔름,1
710,삼가 고인의 명복을,0
1685,오늘 보고왔어요~평일이라그런지 아무도없고 우리딸이랑 둘이서만 봤네요ㅎㅎ정말 재밌고 감동적인 영화였어요 제가 더 재밌게봤네요 웃고울고ㅋㅋㅋ근데 마무리가 너무 급한감이 있더군요 공주랑 아들이 어떻게됐는지도 안나고...그게 쫌 아쉬웠어요!!!,1
3090,"sihoo,your best! on! Come",1
2570,중독에 게임 아버지는 빠져 코스프레를 하고 형들은 5인조 락밴드,1
166,역설적으로 기억을 지웠기에 둘이 다시 만날 수 있었던 것 기억을 간직했어도 둘이 시작했을까.,1
2722,미친....반전개쩐다..,1
2481,"우울한 기분에 친구녀석이랑 영화나 보러 갔죠, 기분이 소 나아져서 좋았어요",0
215,장재인씨의 허탈한탈락이아쉬웟어요제점수는요별4개반,1
1060,몽환적인 영화. 느낌의 갑자기또보고싶음,0
655,해외수니는 웁니다..,0
899,아빠가 빌려오신 비디오로 봤는데... 몇번을 봤떤지 마지막에 살아있어서 더 울었어요ㅜ,1
1350,최고 최고 신하균 정말 멋진 연기... 안드메다 왕자... 죽인다 정말..,0
2349,이거 왜 잘만든 영화인데... 대체 정말 이래,0
1075,결 결말 ㅠㅠ,1
143,은주님이 그립네요....,0
2933,액션영화면서도 귀수와 아군의 첫사랑의 설레임이 그대로 느껴지는 이쁜영화네요,0
3025,짱재미잇어요!머돋우덛ㅂㄱㅇ돈ㅍ,0
1750,아주 성공적인 재난 영화의 표본,0
1407,현대인의 고독감을 잘 표현한 느낌있는 영화,0
1643,급우들을 향한 보네의 악수는 늘 염두해 두었던 것 같았다. 가슴이 꾸 욱 눌렸다.,1
2984,포스터를 너무 못만들었다..,0
674,스토리는 참신하네요 치히로가 울때마다 울컥하네요 ㅋㅋ 그리고 마지막에 떠날때 아쉬운 표정으로 꼭 다시 또보자고 말할때 너무 감동적이에요,1
2962,멜깁슨 5년동안 똘똘이가 굶주렸다는대사..옛날비디오로보니까 ㅋ 잠자리로둔갑,1
820,우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.,1
2479,"기분에 친구녀석이랑 영화나 갔죠, 기분이 조금 나아져서 좋았어요",0
2920,시작하여 영화. 다만 바이올린에서 아름다운 첫사랑으로 끝나는 과정이 썩 매끄럽지만은 않았다.하지만 좋다!,1
1022,세번째 아이 낳기 전에 아버지랑 마지막으로 만나 산책하는 장면에서 눈물...주인공이 마지막에 매일 매일을 최선을 다해서 살자는 말 했을때도 정말 감동이었습니다,1
1799,14년이 지난 지금 호빗3편을 모두 보고 다시 원정대를 보고 있습니다. 와.. 진짜 엄청나게 압축된 줄거리에 다시한번 감동과 재미를 선사하는군요. 사실 그 당시엔 무진장 지루하고 이해안가는 이름과 전쟁 이야기들때문에 힘들었었거든요.ㅋ,0
3054,이 영화의 진정한 시작은 후반부 일기장을 읽으면서 시작된다고 해도 과언이 아닌 것 같다.,1
2004,요즘 보구 모르네요,0
2397,강철중이 총쏘는씬 이성재 오글?,1
2845,마지막에류덕환죽는거보면시즌4는안나오나?그런생각나요~ㅜㅜ,1
1666,"행복은 주는만큼돌아온다. 아멜리에가 장님분도울땐 정말많은것을배운..우리가 가슴속에 지니고있어야하는 배려와 기적, 당연한메시지를 독특한 모습으로 담은 어른동화같은 환상적 영화. 순간의 사랑보다 확신이드리운 사랑은 더욱 가슴벅차게 다가오는듯",1
223,사람이 cgv에서 봤어요. 감동 받았습니다. 남을 돕고 살리는 명동역 될께요!,0
2798,확실히 1편에 비하면 그 설명하여 작지만 시리즈로서는 충분히 재밌었다.빌과의 관계를 더 파급력이 시리즈를 완성시키고자 한듯!ㅎ,1
2262,묘하게 인상 깊은 영화.. 이런 요즘엔 명작 소설 기운 나는 시나리오가 드문 것 같다.,0
1492,지니어스 ost보고 이거 생각나서 봤는데 재밌음,0
482,내 명작입니다 최고의 인생,0
2588,깜짝깜짝 놀라는장면 있네요 ㅎ 특이한 소재인듯. 1년에 루 살인이 허용된다니.. 퍼지를 이용한 짭짤한 돈벌기 알바도 있는거 같구. 보는내내 좀 짜증났던게 중상층의 놀이감.. 퍼지의 상대가 돈없고 뺵없는 서민들이 타겟이라니.. 젠장,1
2500,영화를 평가해야지 책하고 다르단 이유로 이 영화가 트랜스포머3보다 평점이 낮가니 이게 말이 됩니까?,0
2094,어머니가 아들 포레스트에게 늘 좋은 말만 해주려고노력하는 게 눈에 띄게 잘 보이고 포레스트가 무슨 일을 하든 열심히 하는 모습도 보기 좋다. 그리고 댄 중위가 처음 다리가 절단되었을 때는 이제 저 사람은 어떻게 삶을 살아갈까? 라는 의구심이 들었지만 결국 자신이 진심으로 사랑하는 여자를 만난다. 여기서 나는 개인적으로 어떤 힘든 일이 들이닥쳐도 열심히 살아가면 언젠가 웃을 날이 온다는 희망을 느꼈다.,1
403,"당신을 소중히 여기겠소 ,",1
2249,좀 더 일찍 봤더라면 하는 아쉬움이 남는다. 레옹이 마틸다가 살아가는동안에 끝까지 지켜줄 것 같다. 왜냐하면 레옹은 착한 불사신이니까ㅠㅠㅠㅠ오열각,1
838,잔잔하고 좋음 극중요코는 성격이 고양이와 흡사한 점이 상당히 많네요ㅎㅎ,0
101,5년 뒤에 찾아봐도 아련하겠지 '포'씨처럼,0
1476,우리나라 3D 기 최고예요.... 짱! 전 여친과 주말에 한번 더 가요....,0
1253,남자가 마지막으로 여자에게 말하지 못했던 속마음을 전하는 부분이 너무 인상깊었고 감동이었다 내가 본 영화 중 최고의 로맨스영화다,1
2020,웃음과 감동의 물결기대 안하고 봤는데 쵝오임,0
1554,"무슨 영환지 모르고 박해일이 나온다는 이유로 보게됬는데, 우리나라의 현실에 대해 시사하는 바가 많은 영화였다. 수 많은 생각을 할 수 있었던 것 같다.",0
266,아이맥스3D로 개봉하지 아쉽ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2027,"말이 필요없다, 세심한 것 하나 놓치지 않는 완벽주의자 장 피에르 주네!",0
2122,내용의 우울함을 덮을 만큼 영화. 실감과 연민의 영화,0
180,"모든권력은 대한민국 국민으로부터나온다.라고헌법 국민의 명시되있는데, 직무유기에다가 1조에 기본권을 무참하게 짋밟아버린 대사관사람을좌천만가지고 될일인가?아니 이게말이되나?국민이있으니깐 권력이있는건데 이런 자만과오만에 찌들은사람들ㅡㅡ",1
2246,아..다시보고싶네요ㅜㅜ리메이크안되나요?제인생최고의드라마!그대와함께!,0
1936,알프레도의 아바다카다브라와 토토가 받은 키스신장면은 최고로 아름답다,1
1430,대머리 콜린 엉아 귀여움... 계속 빵빵 터짐... 형사로 와이어의 벙크 개 나와서 콜린 반가웠다^^^ 음하하하. 개 죽어서 2탄에 못 나오는게 젤 아쉬워... 왜 죽인거야 왜....,1
932,영화인데 지금 봐도 개 쩌네 특히나 후반부 액션씬 쩐다 야외에서 소룡이 사자후 시전하면서 영화 배경사운드도 절정이고 굿굿,1
773,"진짜 봐도봐도 앞구르기하고 뒷구르기하고봐도 존잼임 황야의 마녀가 하울 심장 훔쳐가서 성 와르르 무너지고 캘시퍼죽을뻔 했는데 ""내껀데 소피가 뺏어갔어ㅠ"" 이러고 질질 짤때 진심 개패고싶었음 그만큼 몰입도가 좋았다는 뜻..ㅎ",1
1694,최고!!! 딱한마디만하겠습니다.......,0
152,난 이영화 괜찮게 봤는데 왜들 지루하다고 그러지 재밌기만 한데..뭐 반전이나 특유의 샤말란 스릴러적 재미는 좀 약하지만 구성도 괜찮고 영화 특히 특유의 미스테리한 여주인공의 묘하게 빠져들던데 분위기에 순수한 사랑과 희망을 잃지않는 모습도 나름 멋졌고,1
60,재밌게 볼 본 영화. 이 영화 덕분에 정태우 초딩시절을 볼 수 있었음ㅋㅋ,0
579,돌아온 싱하형,0
2076,스릴넘치고 마지막엔 정말 감동..,1
1999,"휴,,검색 안해봤으면 볼뻔했다",0
374,지 공포영화매니아의 지침서,0
183,"모든권력은 대한민국 국민으로부터나온다.라고헌법 1조에 명시되있는데, 직무유기에다가 국민의 기본권을 무참하게 짋밟아버린 대사관사람을좌천만가지고 될일인가?아니 이게말이되나?국민이있으니깐 권력이있는건데 이런 자만과오만에 찌들은사람들ㅡㅡ",1
2186,포켓몬스터 AG 아름다운 소원의 별 보았다. 지라치를 아주아주 재미있었다.,0
272,광해군 깃 왕의얼굴 기대만큼 재밌네요 24부 마지막까지 본방사수하며 응원하겠습니다.,0
2972,밑에 사람들 정말 감정이 메마른 사람들이네 곧죽을 아이에 심정이 어떨지...,1
341,아까운 작품이다...,0
1195,단순한 레이싱 영환줄 알았지만 절대 그렇지 않았다 마지막 베일이 사람들이 자기한테 오는줄알고 기뻐하다가 우승 도둑맞은거알고 처량한 표 지었을때 진 마음이 찢어졌다 베일형 ㄹㅇ사랑함.... 그리고 제발 그놈의 개거품왕국좀 그만하고 이런거좀 상영하자 비교가안된다,1
1860,영화끝날때쯤 이 모든게 그냥 정신질환자의 상상인줄 알았는데 그게아니었고 트루였다니.. 재밌다,1
2081,역시 믿고보는 히가시노 게이고의 작품. 플롯전개나 화면구성도 너무나 잘짰다. 예술적이기까지하다. 내내 몰입해서 본 듯.,0
2237,좌빨들은 지네국가 털리는 내용이니깐 싫은거지?,1
2186,엔딩장면은 흐뭇함과 찝찝함..,1
2988,영화... 적절한 발킬머,0
2138,이물감. 시 같았다,0
1212,재밌게 잘 봤습니다 아이들과 오랜만에 봤네요,0
2848,마지막에류덕환죽는거보면시즌4는안나오나?그런생각나요~ㅜㅜ,1
1518,잔잔하게 법정물과 드라마를 섞어서 잔잔한 울림을 주지만 큰 임팩트가 없다. 마지막 반전도 진작에 어느 도 예상이 되었고 자폐증 학생의 친구가 갑자기 돌변하는 것도 그렇고 검사가 사 멱살 잡는 것도 그렇고 처음 1심 공판에 당연히 증인에게 임 당시 대 들은 것을 검사가 물어야 하는 데 그러지 않고 2심에서야 피 변호사가 묻는 것도 이상하다.,1
434,가족 영화라 그냥 보통 일상가정의 식어버린 보고있다가 마지막 부분에 반전을 보고 감정이 이야기로 나에게도 눈물이라는게 생겼다..,1
934,와 대사 대 하나하나 잘새겨들었습니다.,0
2934,딴 장면은 가족들에 화가 났지만 그 치매걸린 어머니를 너무 모든걸 자기가 않고 갈려는 그 희생에서 감정이 폭발... 그후로는 계속 정신차리고 볼수 없엇다..,1
2346,이거 정말 잘만든 영화인데... 대체 왜 이래,0
1776,난 잼있던데..~평점이 낮지..?ㅠ 왜이리,0
2926,따뜻한 영화네요. 실제 상황이랑 비슷해서 영화의 행복한 결말이 정말 저한텐 위로가되고 힘이되네요. 감사합니다.,1
1182,선생님이 참 매력적이다. 교실에서 선생님과 둘이 눈빛으로 교감하며 웃는 장면.,1
2111,추억의 영화...ㅋㅋ,0
3089,결말이 아쉽다ㅠㅠ 루시가 병을 회복하길 바랬는데...,1
2857,"다들 재미있다고 하기도 하고 무엇보다 엠마스톤이 나온다고 하길래 기대하면서 보러 갔습니다. 그런데 처음 영화시작할때부터 끝날 때까지 '음?이게 뭐지?'라는 생각이 들었어요. 배우들의 연기나 연출, 그리고 음악도 크루엘라에 맞는 ost였다고 생각은 합니다. 그런데 이 영화가 현 예매율 1위인 이유는 그냥 다른 영화는 볼게 없어서가 아닐까라는 생각이 들더라구요. 개인적으로 크루엘라의 두 친구인 제스퍼와 호레이스가 중간에 크루엘라를 한번이라도 배신했다거나 크루엘라의 친엄마가 바로네스가 아니었다면 어땠을까라는 생각도 들었구요. 두 남자배우가 너무 크루엘라한테 복종하고 도와주는 모습을 보니 네..딱히 모르겠더라구요. 그리고 바로네스가 친엄마임을 알고 갑자기 훅훅 진행되는 스토리도 그닥 흥미롭진 않았구요. 영화상에서 크게 문제는 없었던 듯 한데 보면서 지루하단 느낌이 들었으면 그건 제대로 만든 영화가 아닌거 같아요. 물론 사람마다 개인차이는 있지만요! 저는 다른분들이 칭찬하는 부분을 이해하기가 힘드네요..ㅠㅠ그래서 저는 딱히 추천할만한 영화는 아니라는 생각이 듭니다",1
43,요즈음 우리 대한민국 의 안전 불감증에 대한 경고와 한 여성의 애국심과 휴머니즘을 다룬 영화로 학생 단체관람 강추!!,1
2910,와 지루할 틈이 없고 소름 돋는 장면이 5군데가 넘는 영화 가족으로 우리 엄마가 창피해하던 뛰어갈때도 ㅜㅜ 받아줬다고요 할 때 눈물 나오고 바넘이 필립한테 모자 넘겨주고 필립이 나를 울컥함 띵작이라고 이런 걸 ㅠㅠ 하죠... 어떻게 이영화가 140만인건데 하...ㅠㅠㅠㅠ,1
409,"재판 중 검사(순호)가 말실수로 지우를 정신병이라고 표현한걸 들은 지우가 자신이 정신병자냐고 검사(순호)에게 부분에서 마음이 너무 아팠습니다. 한순간의 말실수가 상대방에게 큰 상처가 될 수 있고, 그게 장애인을 비하발언이라면 더욱 회복할 수 없는 흉터로 자리 잡을 수 있다는 사실을 잘 표현해준 것 같아 좋았습니다.",1
34,스턴트 박력넘치는 액션 평작이다!,0
2041,"재미와 감동, 그리고 생각하게 해준 영화를 지인들께 추천하고 다시한번 같이보려했지만 상영관이 없어 볼수가 없습니다. 너무 진심으로... 안타깝습니다.",0
2820,평점이 아무도 없네요 10점 주고갑니다.,0
591,마지막에 캠코더 찾으러 가는 남자의 걸음이 기괴해서 소름이 끼쳤다. 진 진짜 미친 줄 알았다. 엄마의 운명은 가혹하고 남자의 삶도 또한 가혹했다. 이 영화보고 다시 돌아가도 또 다른 시련이 반복되는 것은 당연한 것처럼 느껴졌다. 여러모로 소름끼치는 영화이다.,1
2824,문틈사이로 여자의 통곡소리가 먹먹~!!! 기억은 가물가물10여년전에 봐서,1
222,명동역 cgv에서 봤어요. 감동 받았습니다. 남을 돕고 살리는 사람이 될께요!,0
926,대박 저하고는 코드가 너무 잘 맞네요 마니 야하지도않고 당시 사회상을 잘 반영하고 짜임새있는 스토리와적절한 러브모드 여주가 너무 매력적이어요 얼굴만이쁘다고 여주하나요 뭐! 10점 만점 에십점드립니다!!꼭 보시길,0
1110,일본판 삼시세끼. 중간에 나가려고 자막올라갈때 폼잡으면망신당해요,1
1106,매회 살인자가 가족의 따뜻함을 물씬 느끼게 해주는 수사드라마,1
1051,하혈하고 용가리 죽는 것 보고 지릴뻔,1
1363,"지옥의 묵시록, 플래툰 등 시대마다 전쟁영화의 마스터피스가 등장하는데 현대전을 다룬 영화로는 단연 최고가 아닌가 싶다. 반전영화임에도 상업영화로서의 정체성 또한 잃지 않았다. 수많은 깨알같은 유명배우들이 등장하는데.. 귀머거리 콤비가 톰하디였을줄은ㅋㅋ",1
1130,아프네요 사랑하게해주세요 가슴이 넘 그냥,1
696,고백만큼은 아 안되지만 좋다,1
